,UserID,ProductID,Rating
2205097,A163PXZZOQNUTU,B011RTEN8C,5
1746509,A13ITT807TLWKI,B00HZ0POD6,4
435867,A7RIDRVGWR1N7,B00162RPDG,5
408188,AQ0LY9RS1UDSD,B0014UG3VK,5
1444105,AB6M7IVFKN80J,B00ANR0Y5Q,5
1575618,A20KEMK7WUIXM7,B00DAMWXLO,5
1788739,A1QJBYRHYDFVDJ,B00J5HDEPC,5
1753938,A2CKYESQZY4CBF,B00I5GHC4I,5
2545400,A18P3ZWEUDJYA1,B001AYKWEY,4
956490,A2N9GXELX6EPW6,B003JZ3YYW,4
2750455,A16KXZRNO7LLJ9,B00N9CVLJK,5
143011,A1MO54H8H72R0Y,B000FE5PEC,3
1133112,A1KIRLN410TV5R,B0052ZV8S6,3
1526828,A2PQ77HWLRUV68,B00C2RYX6Q,5
692167,AFPHLHY9TP3S1,B001EUL2DO,4
423816,A3QDI7TO8XHKQ0,B0015R1NE4,5
670029,A2P2NKXMMBICXH,B001CPGVB4,5
2211656,A5KC26D7AMJ2Y,B012FGM80Q,4
1272285,AKKQ4Z9P5H0RT,B006YBX448,4
2220625,A1GYNGQFG49DD1,B013G6JVB8,3
1887182,A273LLC8I5YHJI,B00LZSR3KQ,1
1528769,A2LPO92QL7MATY,B00C5G3OM8,5
258683,A14XBADS1FH6YI,B000OYKOM6,5
1950967,A2H667ZUNLNTF1,B00O2SPF9M,4
1627319,A1RUO1YFF8CHD,B00EPH0AP4,5
1896841,A31HE83MU98GBV,B00MBEW0KQ,4
2204771,A22GBK1S93QG8T,B011QJ0RYC,5
1463867,A33QFYM9PM6MTW,B00AXYD40Q,5
826241,A2UXJ6I2JBBY2Y,B00266318E,4
2384441,A1R9MU254RYFYB,B01BL0YUYY,5
1174018,A3DW41FD8CDUE6,B005G4G73O,5
2404277,A197X5FZAGAFW5,B01CTRKP2O,5
1592712,A3OV3AYCL1ME8B,B00DQFV2NK,5
1800221,A315YGW54RWZ6O,B00JLH0XXM,3
225779,A1ICRIKJQKSX8A,B000MFGEWG,1
1617689,A1T588GIF7UF3T,B00EFY9F9E,5
324507,A20DNM3LGROLHY,B000WEMHOQ,1
908329,A26RUSBPW867NI,B0030BOUWU,5
204262,A9X9QZGGAF6A,B000KK93DA,5
1652783,ANUODAM6S8PHR,B00FARGZXO,3
2233805,A1GIVB6QPYB8JO,B0146A2STU,4
298405,A2SN29NAT3YWMN,B000TA39I6,5
71749,A10OBYLEI2RDBY,B0009PUR5E,5
2570674,A2P0HSG8FQUO76,B001WJ6XQS,5
2691566,AWX9T6MQSS8VJ,B00D9NCXBE,5
2190652,AVGJ97XL11T9P,B010NHSQF0,4
1973526,A2VWE5SGNDS8HW,B00P2QCJP6,3
2069046,A18J6S066IPQX3,B00TQZH69S,5
2336773,A2SFXLNWXESNJ7,B0197XU4HE,5
431186,A1COQ2NRV6CAUT,B00162NYZY,4
1178451,A2285HULIYFCPS,B005H845XI,5
923323,A13K329645VHFP,B00379N38M,4
1004964,A1ZTQYRWXEE1P8,B0044XGDNM,5
1709087,A10GC7Q63P6P0A,B00GV3YSV2,3
1232210,A2D2YUTNBXG4UN,B0065GOF04,3
1242488,A2O489VAPVIH35,B006DSKIQO,1
66815,A204U073Y89NB2,B0009KM4OQ,5
316198,AUHV15RLDDG3X,B000VHTUKS,5
831676,A2XLJS6PNVV308,B0027AO570,5
491578,A1DCYYPQ0FWWLP,B000YRU4NM,5
629893,A379JXVG5TVJOE,B001A0ZT2I,4
327161,A1GL8GM3TV13QG,B000WSUZ50,3
2462234,A2PNY86GTAFNUO,B01FWP1G64,3
426275,ATN0QIG2QL16E,B0015VHIF8,5
189993,ALNM3S4PKYH8C,B000J26CWE,5
794092,AECJM607B32GG,B001T7QJ9O,5
290772,A1DCM9SKTZA7YJ,B000RYWUO8,5
75499,A2QD4VQQGZDLBP,B0009R96YK,5
2733887,A202TQ4ZICAWU,B00K89WJFW,5
2213318,A3GOKQXKUPET68,B012KB2QTO,5
271667,A3DYRYEFQX0Z1L,B000PL7H3W,5
1227760,A2IVZ2L364RR2D,B0063IDE6A,4
2770048,AMQX4MMVPJ3CK,B00T3JR3CM,5
765239,A33O5MKENIVKP5,B001OPPE4M,4
2448028,A3JATMGSFDT0WB,B01F4Z3GJC,5
1049502,AK379S629A7I6,B004I8QCMU,2
1046610,A18XUJYQD7A8SZ,B004H83418,5
1944569,AJZ82KLLY2TKF,B00NV6AWK8,5
1535820,A1K75T63UU0FX8,B00CBDJ8PM,4
2302114,A2C0T0YHIT2RGO,B017H55ZM8,5
1471697,A3R1JXFC3WJZ57,B00B244ZIG,5
1893993,AT60QA1QCM1AB,B00M8QZXK6,5
2283890,A14T7LVNHBHC4N,B016OPRVF6,5
824975,A1QPWDIVGNR9TN,B0025UGOVW,5
371383,A11POW116PETKH,B0012Q2S4W,3
2230681,A3S28N3WQE7D63,B0140JKLAA,5
1681401,A398JYSNAYDLIG,B00G7H9J5M,5
466793,A164DQSX7F1CZG,B000VZ2Q5G,4
1688554,A1ZPY91VE3IDN1,B00GELAE0U,5
879711,A2HXAWJGRXLCI8,B002MKHR6G,5
1637674,A406KQIMPVFRY,B00F0SEO54,3
369586,A9VKWIH08LBML,B0012KT5GM,5
1543794,A209R5FPLZCA9Y,B00CI26YEY,5
1162453,A176MF63WU7V25,B005D7LMGG,5
1380389,AOEAD7DPLZE53,B00932EPYI,3
1710169,A1WNR1PD725TPN,B00GWA7V4A,5
1022905,A1R1QV5RWGCSNL,B0049UXD7O,4
2533712,A2NPLATW277Q0Z,B0013RD6OQ,5
1533571,A2CPII49YGABL2,B00C88T12K,5
2112999,A3726QVIR015MI,B00VX9WMVC,5
2634219,A1I565U870O7HE,B00629VLSI,4
1860951,A14ONSC3210PQO,B00L6EIJ48,5
1958286,A2Z6LOF82L8NJ,B00OCX1D8Y,5
2072519,A3VR0NMZ7IEHMZ,B00TXQP34A,5
985083,A2IKYQAY2G7ODV,B003XUUB1M,5
2504377,A1KREZWIRUHM7S,B000FBUNJW,5
2238537,A2PQMHBVSA5BY3,B014D0E7BK,5
1452953,A39CD0PK70OIS,B00ATVI2K0,5
260381,A229DGCMXUEUL6,B000OZFJS4,4
1840703,AJSZR6O6M2AXR,B00KPSTEH2,4
34424,A27Q395KS99KOB,B0002VN5NG,4
64591,A2LLS2VWQPVJCN,B0009HMFPC,2
1288569,A3R2DRD4654UOJ,B0075LKW78,4
200841,A3OI6M4WG0N5S5,B000KA2XCI,5
2029534,A1JRFJOREMK9MO,B00S0D0EPU,5
597048,AXB3DLK13EA94,B001719VJ2,5
2809543,AUK0KM8CBGRLE,B0185F4KB6,1
974416,A129L62TLSXAKH,B003SNHSUG,4
287175,A27K5RT7VDB7BU,B000RHEMDM,5
858320,AMTF0B4VKQRPG,B002D7PEJK,5
1189157,A1FTKHD0P93TRR,B005KU5CS0,5
2118163,A2DYZU8XPKZ79F,B00W83AP98,5
912799,A18KX99175MF3G,B00323EMRY,4
647356,A1NMJ1XZIZ8U3E,B001B8ONZI,4
633642,A1RRZQHAO6Q7CM,B001AIBJSI,1
1589074,AZJF5T6HWZZFD,B00DNNXLGQ,4
741827,A3SXOMSVNQ7E2I,B00144D3AA,5
997119,A2ONVKA765O1LX,B004335KEG,4
1669225,A33675BZVNCWHD,B00FPQQZF8,5
1208570,ACWSUHI5O1S02,B005TICLGE,4
2297119,A3DXGKTTPQY3IL,B0179SD8YK,5
875617,A1FRIBXUEIRNQ3,B002KYJWAS,4
1175546,A27KHMKBYHFGXU,B005GRF1JW,5
1485077,AHC81ITG60YVO,B00B8Q31UQ,5
1162300,A3M0A4LHINJ3SZ,B005D7JXB2,5
413621,A40REQ3H0V7GP,B00150WIJ0,2
2276156,A2S21Q3WI5UOZW,B0169K4FQE,2
1276322,A22AGS2NKIUKVR,B006ZOWASK,5
1163164,ACQGLMDNNGWW3,B005DFJ4GI,5
1621806,A1NSIAXQ9UQXKM,B00EMB3HY4,5
1302875,A3FADDODN3AYXI,B007DJZFF6,4
2693762,A1D4FQCSPH3J4H,B00DJXQBK8,3
1400831,AR82TD0N6G277,B009G8MGMW,5
1184345,A3JAZ8AQTDZK64,B005IQS6P2,5
2026732,A2UOHALGF2X77Q,B00RTLWCCM,5
2384785,A252KT9AFPM1HU,B01BLS2P1Q,5
1140971,A3B4OWZ3D58K8I,B0055C2NEE,5
1167134,A14VB1AZ8J4AYC,B005ECP4TG,5
1639797,A2J7K951TITQ27,B00F2D71F2,5
2368517,A37EPWALORFVH3,B01ASZ5H22,5
469106,A180MKTMN87J88,B000W7BHJY,3
2698992,AM58ZMD6N093G,B00EEEBM4G,5
1971405,A3BEYTAVDKX9BQ,B00P0IMW58,5
1533715,ABMTWS3ZXGULT,B00C88HUSM,5
20924,AS92IW5M7V31E,B0001EJEKM,5
117611,A3072S996ZHE4W,B000E325WY,4
2447217,A1ZSBTEEMTBR7G,B01F43YU76,5
2390916,A2FR7OFW8H12RE,B01C2B0TW8,5
1201970,ADHVD5MJ1SKYK,B005PBMLZG,3
2318023,A13W6SELZQJOZK,B0185PBCSU,5
2694387,A3NARH4BLN1JFW,B00DOQSGJ4,5
159101,A3E5KVZ0RV6PU7,B000G7XWZC,5
1284399,A34PE9ATLWSKGM,B0073HNR2Q,4
2024935,A2CRUUI6AQMYY,B00RPE4VKY,4
1089330,A30OF3ZLZEJVGT,B004UB5PG4,5
980796,AYMD77ITD15PT,B003VRVY72,5
2279589,A1RS61X6DFPUCL,B016DM04AE,4
2498333,A5BSV03TMJRVJ,B0009X637W,2
1484882,A3OP6V7EXJ6NVI,B00B8PER6E,5
2091703,A2HOUKXN8TDA8C,B00URWXY86,5
565813,A1KAKJDBMSVLWB,B0015LY0DG,5
350196,ACE3DIGT4JL6V,B000ZKPHDU,5
2091306,A1OHKZZJ5ZGV47,B00URO2JAS,5
1606473,A3D7A84CFI5FRH,B00E3NYQSM,5
1944439,A3DI05SYD4OZUZ,B00NV0CL44,5
1968117,A1C2SKG21V285Q,B00OUFM6CQ,2
2596518,A35BS7XOCZ6KD2,B0042DX56M,5
1038240,A232B0X9G9FSTA,B004DSX3M2,4
2401000,AEX9O13DT01LH,B01CLXZUJE,5
2678130,A3V98N1KE72RN8,B00BF3T8W2,4
1410670,A2P6YQ5XWQKAV1,B009SAZ7W4,5
2252029,A31HGJKRSTFXDV,B0153H0J0K,1
1526820,A1WNP7Z205Q6OT,B00C2RYX6Q,5
658541,A5UJ438RJK8C8,B001C02EZ6,5
1118594,ACQHRK1M6KFW7,B004Z5BX8E,5
2803885,A1ETCZI1UHR0ZR,B016AKN71W,5
2765192,A38K45B4255UOR,B00RFLT3P0,3
191445,A28TK5T4J0Y2AK,B000J47RD0,5
1482720,A133FM3QVN4A59,B00B7N6R0Q,4
495528,AMCG2Q9OZB73H,B000ZE63ZC,5
901225,A2J6TTTYQHJZSE,B002W06T8I,5
157285,A1K7I97CF2U06A,B000G64I1A,4
1362805,A2X84O5RX6EJLB,B008OX8AW0,3
2427081,A1U3A3NTD8BR41,B01DZTOURQ,5
249644,A26VANOVYBBJWK,B000NTMJK2,5
890769,A3H31Q2FYAFUY3,B002S3Y0SU,4
341056,A3GMFNGNSPMR6B,B000YBEID0,5
2246486,A1I566Y65ZCOTT,B014SHTSFS,5
725166,A3I7P2LE602HS2,B001J690VE,4
796185,A2RCMEFFIC20VB,B001TLK8N8,5
67963,AKVXZKPKI0960,B0009MZUWC,4
196276,A3RCDQEGJRTEY4,B000JVKLTU,4
2770241,A28H4FPHG00GT,B00T5HOIG6,5
454415,A26GBNEDG09BVB,B0017IADWE,5
2549696,A2NNI36RWBL5CQ,B001D22NHC,5
2267871,A3DZFK2EA5XN5U,B015QWIX3W,1
40890,A20ES7EROIRLKW,B000676OWA,5
1858388,A2BXJIRFOGCZO5,B00L3I7XRQ,4
1113940,A13HMA0WQ5ZLK1,B004Y8AYGE,4
1265588,A1RV9KLY80ZLR4,B006SWC88Q,5
1183798,A7EHR1DP12JY0,B005IN02V6,5
436214,A21HGY00Y2ERMA,B00162TDHM,5
1988859,A2IMG5X1O3ULF2,B00PTRLR6U,5
251226,A2XAZOCK7KGUJV,B000NZIOSM,4
61656,AEFRPOP8EHO6I,B00091PR1W,5
881457,AOXU46P5BRW2I,B002N4P9CK,4
93834,AJSEXRQOUP9OT,B000BBE4KK,4
1420859,A1VYYL3EIBCDTS,B00A5C17GO,5
334178,A30HJXTWRWVGOT,B000XNZU1S,4
2565755,A22CBK7ZE5IFHJ,B001QD7FXK,5
2714425,A1YSDIRVSR191X,B00GZ1QFLQ,5
106897,A3D5RWDXQL4MRN,B000BTNLVK,5
1290470,A17OTD6ULZSUQD,B0076R6MN4,5
1397171,A3BQFVD9XFP4BA,B009DIXZUC,5
592525,A396NFQG38D131,B0016BUR7I,5
2671361,A1JJIRGZGBKT6A,B00AU5M92W,3
1283987,A3O7RJA2F7NXQ1,B0073FUKM8,5
781741,A2Q1V240MAGPIW,B001QU97Y8,5
1120911,A230PPNNJYJ6HR,B004ZJHMPS,5
344478,ANWE64TUSS2TX,B000YQNL1U,4
1197248,A2950W5FG20JZO,B005NN8GJQ,5
1469506,A1PO54419WQ5H4,B00B1N0R6C,4
2036760,A2VGK9S4DKTMF,B00SGB60YK,5
214924,A1W44FCVWFA7UG,B000LG3VBI,5
2436222,AC5QXDJJFILIJ,B01EH3SIH2,4
1760048,A228ESGVO2U8T1,B00I8S3H42,5
780696,A154JX5WSEE1WF,B001QI5X52,5
774440,A322AOTMV72JED,B001PR0PTS,5
1647487,A1NEURURXQNG0T,B00F6MANV8,2
2507862,A1C4PG95MTRMI8,B000HBH2P8,5
803246,A2ZBMLGSBYC8NP,B001ULCHE0,5
810390,A13SCM9TCCWAUR,B001WJ4UT0,5
912757,A210J7GYCIGRE0,B00322FPC6,4
62259,A25AQY92H9HDRJ,B00095M5DQ,4
189335,A3DKFD50KE1AX6,B000J02A8G,3
1011889,A3IJOJ90O9QPI3,B0046IEC2E,5
2310275,A134DSDCEVJEWB,B017UW1GZS,5
146687,A10MD7663AMH6N,B000FGVG1Q,4
1402064,AWHGFLCS6YKRT,B009HD0R86,2
2429619,A3RNEERTLM60IF,B01E4YVCOA,4
2423801,A2IFDWENC32D99,B01DSSFVQS,3
1508844,A27IOELYYS7GU5,B00BNPV1O0,5
2600394,AED8XQDUKPW5E,B004AW30Q0,2
372908,A34HJ5CQCAYS51,B0012QJZTI,2
1295929,A3UJI8HGSNCC58,B0079MD3JC,5
288524,A1LE71D44TCEXP,B000RPWFVK,5
2746015,A2V1B6LNIB1WKJ,B00MB6B9CY,4
734634,A36UZGMS8MY2ZW,B001LJMQ60,3
1355388,A1C2A68XDJBX7L,B008E04UK4,5
732050,A2GH0SM005ZDU2,B001L6LJJS,2
251388,A26NLHBYDROQUS,B000O0DSUA,5
1554219,A2PNGIJUWHUAPG,B00COO8WBY,5
2669756,A3U9XOHLCUDB2D,B00AMETZLE,1
2190746,AA1OSNAI5GWRG,B010NPC37E,5
1590597,A2W5G8XX9GRER3,B00DP66SVQ,5
753825,A3UVQPIBAMV0I3,B0009IS8N4,5
349350,A39OU893FB3FVJ,B000ZKAU0A,5
2648736,AHW5FJY8O9IXY,B007P4MDZ4,5
2508372,A1NQ60WP6TS0SZ,B000HZA918,5
1027183,A3F9748N3EWLH5,B004BIYSN2,5
521936,A8TDZXFEYUQQX,B0012TIUU0,5
1246371,A1CSCH2RYAAPV4,B006GQK68S,5
2251916,A12CBDHX1MJLGZ,B01537K6TO,5
931044,AF6EYHIGE8JFU,B003ABW5OK,5
1734035,A33BUDFFI3G9A1,B00HN99FVG,5
1429731,A2JJNK6FN5QSZ1,B00AAXD6X0,5
2772895,A3PG138I8PV4PO,B00TY4AN1O,5
2811631,A16O0K46AMZ250,B018RV2SP8,4
1776557,A1FMLJQDE7EJNM,B00IRMI2O4,5
1750490,A1II5GE5IK7HWV,B00I1CKL0I,5
2401370,A3KQHY27LVJHEF,B01CNDFS5I,1
2491207,A8EY55QC6E8NC,B01HI69CB6,5
1758813,A10VF2GVUMSUYC,B00I83VM1W,5
2730336,A3AMNRWR0NEX6P,B00JLK3C4G,5
749982,A3MH0Z8C9VBC4G,B001N3MKT2,5
2467942,A1J75JJ0Q2OEJN,B01G6K147U,3
2804263,A2F5YYYPZ7VH2M,B016DZVP2W,5
1105028,A1HR4H3G6DAR5U,B004WONFF2,3
988883,ATGPJZNS1POOD,B003ZTONHE,5
75962,A1AVZU83CYUM6E,B0009R96YK,3
1886256,AQH1R66SMNZ5E,B00LXUG65Y,3
1406490,A2SUGVQM5JCZLX,B009NKL462,5
870282,AP8OSP03FUC6C,B002HQ1X42,5
2285410,A3E9WG5BEAFF3T,B016R95TYE,2
847509,A3THJNF5E09PQS,B002B3WOW6,5
2321737,A3HY2GZDS0CNZL,B018DLEOLS,5
87088,A2789KO3Z9CSYK,B0002MAB8W,3
103293,A3JQ1769FG27T7,B000BSDU4Y,5
2200471,AAG9B9BD6C4I,B011HNNZ6E,5
821861,A1A4KGX6A5X209,B0023MHTJ8,4
160058,A2MXH7PNC9J38K,B000GAYQL8,4
649521,A1YY6XP0WUU4CV,B001BL04PS,5
827258,AARK6Z11OFDGQ,B0026ADYCS,2
765804,A1YV2MKEYN7XD3,B001ORBBP6,5
1088621,A3OBFPF1N357BC,B004U8S07S,5
504966,A1I8JY8ZZK4CMW,B0010O748Q,5
1358892,A13VOXGFMU8Y1Z,B008H9N55I,5
2334184,A8HNE7ZYRCMLR,B0192RDM1U,4
1171626,AJPQEH9R8ORC0,B005FOHXGU,5
361889,A22MMNZOJDM8AL,B0011FTLRG,5
2428744,A1RKVSHYJQYUHP,B01E3QWXF6,3
2561809,A1MN6YH0C4PF4L,B001NOEF5I,5
2222936,A40MZ9W28K2W,B013JOXPEG,5
1015462,A23WZ2FL2LW9BA,B0047P6YKE,5
2173802,A3AC1OI1B8DCPO,B00ZLEGX8I,5
1325140,AACKG2PV834P9,B007T95EQ0,3
824822,A15XI2BEGGFEOW,B0025U4MMK,5
2212986,A3M54G9ZC7D95R,B012IU1T5Y,5
1609828,A3325Y9UHR44XJ,B00E6U1VN0,3
1278532,A3PFU17N9PW37Y,B006ZT8YFI,5
1547502,AAAQVOH4NL9UR,B00CK3UCAI,3
2803214,A2T99E90CFQA7Q,B0160GE01C,4
257960,AT7VTE9MSM4UE,B000OV9TTI,5
42007,A388DNCF2JKBMJ,B0006B7K5Q,5
980956,A25I3AGW1BEGKZ,B003VRVY72,5
443503,A26U4Q63JWGSS6,B00168XMB4,5
2657594,A2SP490044DVZW,B0090UWPQS,5
2014546,A2QVO10BM73CMR,B00R58L3B0,4
807859,A3MUOJG4XOXH5,B001VIYJUM,2
2087616,A1LQ8ITPP0YZES,B00UHD41T6,5
2766644,A25RZ524SYPIG2,B00S0S4406,5
479786,AVMOSAGGA4D5G,B000XEX66S,4
248889,AHWVMJRV9F8KB,B000NTIFN2,3
1896168,A2MH5JINMQMR54,B00MAX0J6K,5
913149,A3HE7LA2GYMABE,B0032FU4QK,2
651414,A1XI99LHN393BB,B001BQZOAS,5
2754095,A2940595VFN2GX,B00O18Q1F0,5
526336,A2UHC59S38QKXY,B0013480Z4,5
1704717,A39D7ZGYXY3ENA,B00GQTROYY,5
861879,A2XYHQFN88N665,B002E6R6B4,5
903813,AATE4Z93NQL7Z,B002YAR7SM,5
562158,A2UYF4AGD2N9PN,B00158507E,4
2570314,A2DQ75T1OF50MS,B001VGF1WE,5
1010495,A1W13IAJDJ5WHN,B00466UK18,5
53346,A10GOQY37BRJ6D,B0007IS74G,5
2408209,A5WRC9GB5OLFK,B01D19MHKC,5
2157214,A3E708ICGVZ96L,B00YG0H0WG,5
1206386,A1B26P7ROK4G3N,B005SG8EC2,4
1094461,AMSUBYPPF2VM5,B004V87KFA,5
135703,A3NEZAVT81HL9Y,B000F5K9M4,3
425255,A1FYHKQM09QGMP,B0015RV6G4,5
1982828,A31WUSKL2JQMSQ,B00PHDR7EM,2
1538645,A1WZOAJYRPMTPS,B00CDFVK0O,5
1507426,A2AIB02RIVPPKU,B00BMSGU9Y,5
929991,A3JGIYXVD8QP5J,B0039SLSU6,4
513442,A6J2YESSJ7I5P,B00125XCNY,5
1919485,A25KVM6GJBLISZ,B00N3JZ8HU,3
1486259,A1PMOI679J68IG,B00B90H1T8,5
2306129,A27YBG8LOP3277,B017MO2RUM,5
1372463,A1LEBVR42C689X,B008Z6COAU,5
727388,A2TZQENAQW2O53,B001K3JUEI,5
8022,A29FO5HWPH9PKX,B00008BFYG,4
2590364,A38NEDIGZZ2ZFT,B003M60FCC,5
2471875,A3481LM7Y85CH5,B01GD4E09I,5
20132,A3EOX0APFN5HNV,B00019NMWI,4
1041042,ABW88NF9MP794,B004E4AVY8,5
2433049,AU4K608DW4J9Z,B01E9EMXDY,5
235694,ABT2ZOP1DU2DT,B000N8LMWY,5
485998,A11DQ480LKYP8T,B000YAXRJC,3
270500,A12OTN2XGG263T,B000PHK3B4,5
1434633,A3NOXEQPBV7G9S,B00AEM35U6,5
730948,ASDX5KXVQ5KCL,B001KYFIDY,2
474646,A16IBH5ZBK01WZ,B000WVZYUI,5
906622,A2UR8BKJ0NFT1Z,B002ZVE0ZI,5
53646,A1R64C6HME7LON,B0007IS74G,5
849253,A35UVVHYKV3KT9,B002BDOHNA,4
692023,A1JJCNZW1KZUTP,B001EVC0E8,4
1599502,A28D5XVNYW6PAE,B00DXNZFPQ,5
634377,ARLB9ORXJKIDN,B000U8UWWI,4
968783,A4BDUKTL3B4F2,B003RC5FQ2,5
1817280,A3JQQ7MQQWU4HM,B00K22P86W,5
2268883,A1TIJ03IGUI11W,B015S9WV4A,5
551917,A3UVXORHW31P9Z,B0014F1KO0,4
1165765,A36A9JCR7YT8C8,B005DVV0RI,5
630936,A10XX4NXPLPOEO,B001A4N47G,5
632053,A2MGO8G1VYWKUB,B001ABLN4K,4
48535,AI9WUEEFVHY3K,B00075ZXLY,5
1269123,A2QOBZN4GUWAFQ,B006VYBAZ8,4
547263,A1USAIKR9BSTG7,B0014489WM,5
335398,A1JKYXAVMMUTNI,B000XTI15Y,5
2758353,A24XUC7V81Z5GY,B00P58UNJU,4
681578,A3CHAR84CXL1ZN,B001DXCSSK,5
1108064,AW1D0F3JC13LW,B004X55L9I,5
2538087,A36RW4GAJGC6YM,B00162POP2,5
381880,AVS6TEXSY7FJN,B00139UC6O,2
2813031,A12ENVHDOJ68CC,B0198GV5KK,5
1032584,A3M05P9O5L53PD,B004CX67BC,5
2554012,ASMNPPW8TK718,B001FSGV68,5
1546609,AEIRFZPPX69GG,B00CJJ9QZA,2
2739606,A28OUR10B18X5X,B00L5CAR8W,5
632902,A1HTGPDHK0V58H,B001AHSK2M,1
1509546,A1NRSZN52JUEM3,B00BNVMVMK,5
121421,AYCAF6JJ5STU3,B000E99ZN0,5
1789777,A1Y42C3R40OA7A,B00J7QWYFM,5
1013891,AUHE4QP17HDQZ,B00474P0OQ,5
1302449,A1UVTL7NBQPF32,B007DBD3IU,4
1289966,A2XNDVA3AAKTN9,B0076Q9IMC,5
2340545,A1K83DCOEGNKXJ,B019FAPXC0,5
345221,A2J89OZ8MX4FVB,B000YV4T52,5
1599466,A25OWEWTSLMCUL,B00DXNZFPQ,5
501425,A3MV9DGVM1RX77,B0010F9JJW,5
2005723,A1UIJH922C7LMU,B00QPA1Z94,5
188310,A3ELCQMWJE3NMR,B000IZGFCE,5
667952,ABSEYAX48XK2I,B001CJZ2S8,5
397392,A3JVF7OJJYM2IJ,B0013ZDG6G,5
2400352,A3BJUABDCBKTTH,B01CKTM7FO,4
528069,A2SBB4ZEV60FVR,B00136X6VU,4
2693391,A13P4JVW2L1GVZ,B00DIG9UG8,3
1395972,A1T2Y8QDEMD2ON,B009CE6OGY,5
2727756,A357JRXZV8JFN7,B00J3UR7J0,5
553028,A1ZR8NYQL193J9,B0014HAINM,4
795221,A2LFCF62KWKN6C,B001THTUAO,3
2638802,A11JC3YH74VY0P,B006K11DCM,5
211157,A7PAV0O88H8K9,B000LB6W0U,5
1000266,AC5CJ836466TX,B00438RI7S,5
426015,A1KFPX2VFNRY20,B0015V45F4,5
2343177,A3VXN9CNAR8RYF,B019KATG50,5
2816799,AM568AQK2RLVY,B01AAWYP2G,5
1098943,A98RREOPD6TJW,B004VQ61KW,5
2195384,A2BEKP8EA1ZZS6,B010X0D2OM,5
2613659,A2KSOEXCV2TLGT,B004XMTP9I,1
1191463,A34E2BG870MODA,B005LPMDWC,5
1379682,A2QD3TZ5CT8791,B0092ECRMO,5
2771567,A3SDCNAE77X8O9,B00TKV2PA8,5
2400445,A3M3GJ829BBPJQ,B01CKYYH7K,5
1813347,A1FCUFVPEPCWIV,B00JXI2QGQ,5
538826,A2CLUDMNEHB67R,B0013R67A6,3
2191822,A2LYPXK47GTLSB,B010PB26Z0,3
745795,A2CMLLE5I1493R,B001MWRSI2,2
731374,A5YU1CQ8RYAVE,B001L0VX2W,4
1979114,A1BILM32P0LTQ1,B00PCGHJPQ,2
1716594,A3IPN12WPXYTEI,B00H2SOD88,2
249213,A1W9ZLV0ZTNDZ8,B000NTMJLG,1
1178043,A3L4VHPFPBQGBI,B005H7730Q,5
1200507,A2ALMW6CSEEFBE,B005OVD3LS,5
2761784,ADEAKE226P6O6,B00QBW8Z08,5
2287158,A1ZLJQHVSUG6AJ,B016UQXB5I,5
196288,A1QKIY751KRTW4,B000JVKLTU,5
1427569,A2WYT5BXOF3DNX,B00A9R76A6,1
1449574,AUU6CGUWVP199,B00ARM39M2,5
2182915,A39KOISKX3MRG7,B0108OIDGU,5
1236266,A1GLRMX98YUV3J,B0068FAXTY,4
1160714,ASVPO5I9DB8L1,B005CSYVSW,5
169081,A2KZ52D3L7XKR0,B000H0U8P0,4
2514120,AELO032P1REH5,B000MQ99GS,5
2594797,A2E608MIHAFUCZ,B003XQT13U,5
1105580,A3AQASVXNH0EDP,B004WSX9KY,4
1431606,A4A6CI8YQGF1B,B00ABV7U3I,4
2613837,A3UW8UH4PTZXMT,B004XTK85G,4
2158160,A3UQQ506Y5T25V,B00YI5YH8O,4
2608338,A2NDAC771739WF,B004R8GHLW,5
2533383,A1SH9WXFPGKGWZ,B0013LPJCO,5
1321220,A3FY2E3OOQPBHY,B007R16NGU,5
1808311,A18SNNH2TTMH0A,B00JTKIT9G,5
1823785,A1GS7L2D7UEMXI,B00K9Z8SSW,5
2720648,A3SVQGMH9CQHUV,B00I0MAH1W,5
613513,AO0BCJ7EJ2V3G,B0018E74AQ,4
1148411,AUUUWS9MPKVM5,B0058YSJSI,5
404083,A6L9OFOWTAYXW,B0014DZQZQ,5
1833756,A3PNCI3TY4E7D4,B00KJLT2PE,5
2464976,A1LHWY42CH1Z7B,B01G28LXEU,2
2221404,A25TQLMIAPI1T6,B013HLGTL2,3
26665,A20L57SY1PAIH4,B000276CZS,5
1004977,A2SX3R3HBGYJ1M,B0044XGDNM,5
1310145,A2WSATQ1L3LXIO,B007I9D8QE,3
1187896,A1WNR1PD725TPN,B005KDBHWM,3
276976,A3D0P441DZHK08,B000PX3BEO,2
2336886,A30J55HSNQI00W,B019863WAQ,5
2171430,AE63XYCHKDIBI,B00ZERN3DK,4
1592327,A3Q77DVXR3OMZZ,B00DQAG3L6,5
2176241,A3UXAXC6YDUPL5,B00ZQFHX1S,3
68703,A8Y8JD8H6ZYSA,B0009PGVG8,4
2581518,A2JNJQUWDEPLYX,B002TUSJOI,1
91800,A35HJCZ6FNZSD0,B000B8IEA4,4
189910,A10XKU8FA1U2LR,B000J26CWE,5
43223,A1U6WLRXOINZ4C,B0006FLBSO,5
1186374,AMH2OX248MCQ4,B005JAMHXO,2
2505453,A105UYX32T8JTN,B000FOOIKY,2
